year,quarter,keyword,avg_finbert_negative,avg_vader_negative,count,avg_gpt_negative
2024,Q1,hurricane,0.3461567591054451,0.024333333333333318,6,0.1348053983279637
2024,Q1,loss ratios,0.05709036995083641,0.151,8,0.0
2024,Q1,market volatility,0.0065798945724964,0.0,1,0.0
2024,Q1,premium increases,0.004093136659685776,0.047,2,0.0
2024,Q1,rate increases,0.06291150476090558,0.0463,60,0.06444473652278676
2024,Q1,reinsurance,0.14573470232830193,0.046573684210526316,190,0.10236756316511146
2024,Q1,transition risk,7.727790034550708e-06,0.115,1,0.0
2024,Q1,underwriting losses,0.8213740587234497,0.071,1,0.0
2024,Q1,wildfire,0.16255294488437358,0.034600000000000006,10,0.127035786708196
2024,Q2,business interruption,0.3565181619266368,0.18414285714285716,7,0.0
2024,Q2,capital markets,0.49557478923634335,0.03375,4,0.006168034569970493
2024,Q2,catastrophe,0.24292157271860412,0.18170338983050846,118,0.21803227115061977
2024,Q2,climate adaptation,0.2052564788691598,0.0,2,0.0
2024,Q2,climate change,6.943178595975041e-05,0.0,1,0.0
2024,Q2,drought,0.2877165159951316,0.0,2,0.0
2024,Q2,earthquake,0.4399712723485815,0.059666666666666666,3,0.18311427533626556
2024,Q2,extreme weather,0.1628063197131268,0.0,2,0.0
2024,Q2,financial risk,3.192925257522461e-09,0.09,1,0.0
2024,Q2,flood,0.22934030708349876,0.023714285714285712,14,0.18108593282245455
2024,Q2,hurricane,0.26726800436324116,0.02488888888888888,27,0.12055257198057677
2024,Q2,insured losses,1.0987143639340502e-08,0.138,1,0.0
2024,Q2,loss ratios,0.1728764030633969,0.14,13,0.059561289846897125
2024,Q2,market volatility,0.00012298935888564047,0.0,2,0.1563457449277242
2024,Q2,natural disasters,8.285866351798178e-05,0.106,1,0.0
2024,Q2,premium increases,2.2491542850389123e-08,0.139,1,0.0
2024,Q2,rate increases,0.12359004921331886,0.06055737704918032,61,0.07059041279203751
2024,Q2,reinsurance,0.10335120892288872,0.03831333333333333,150,0.07481666002954755
2024,Q2,risk assessment,3.2592326988378777e-06,0.129,1,0.0
2024,Q2,underwriting losses,0.9473639130592346,0.113,1,0.9347378015518188
2024,Q2,wildfire,0.4135843698095414,0.05775,4,0.41745625436306
2024,Q3,capital adequacy,0.0172127317637205,0.0,1,0.6415828466415405
2024,Q3,capital markets,1.2341073052368756e-08,0.0,1,0.008224618296290552
2024,Q3,catastrophe,0.2704360794876954,0.1816909090909091,165,0.18400914768952165
2024,Q3,climate adaptation,1.857035022112541e-05,0.0,1,0.0
2024,Q3,climate change,0.002012677518479217,0.0,4,0.0
2024,Q3,earthquake,0.17486124832794303,0.1273333333333333,3,0.0
2024,Q3,flood,0.22360275233465166,0.015416666666666667,12,0.2051682189891213
2024,Q3,hurricane,0.4876442874629175,0.06439189189189189,74,0.3188874081923411
2024,Q3,insured losses,0.0416633673012256,0.13,1,0.6622891028722128
2024,Q3,loss ratios,0.048611999156402484,0.15876470588235292,17,0.12496354182561238
2024,Q3,natural disasters,0.9998912811279296,0.196,1,0.8885118961334229
2024,Q3,rate increases,0.12206269508986531,0.04171428571428571,63,0.09615263693472918
2024,Q3,reinsurance,0.12181306897466976,0.04459006211180124,161,0.0896931824584802
2024,Q3,wildfire,0.4996178310210553,0.09849999999999998,4,0.26456148283822195
2024,Q4,business interruption,0.0003570362168829,0.176,1,0.0
2024,Q4,capital markets,0.0005290155262658226,0.02,3,0.0
2024,Q4,catastrophe,0.20521857359448276,0.18246666666666667,45,0.193151236904992
2024,Q4,climate risk,0.8726478219032288,0.193,1,0.5679693222045898
2024,Q4,earthquake,0.3334006568402401,0.125,3,0.31003206968307495
2024,Q4,flood,0.0281587541103363,0.126,1,0.39790183305740356
2024,Q4,hurricane,0.3683731190106458,0.10764285714285712,14,0.4192598489197818
2024,Q4,insured losses,0.0192461144179105,0.1,1,0.0
2024,Q4,loss ratios,0.10329079697316629,0.1381176470588235,17,0.040163352208978986
2024,Q4,premium increases,0.1931194216012954,0.036,1,0.0
2024,Q4,rate increases,0.1593495793488782,0.03893103448275862,29,0.030362200736999512
2024,Q4,reinsurance,0.14960434494198693,0.08225263157894735,95,0.09478197087134634
2024,Q4,supply chain disruption,1.2922902747902754e-08,0.042,1,0.0
2024,Q4,wildfire,0.39748984247157076,0.0899,40,0.10462313656713448
