ticker,file,sentence,sentiment,flesch_reading_ease,gunning_fog_index,smog_index,lexical_density,type,quarter,year
AFG,AFG_4Q13.pdf,"So keep in mind, that the industry combined ratio in 2012 was about 120, and Republic probably was, we
estimate, somewhere in 105 to 108 in 2012  So the rate increases that we've been taking have moved our
estimates of Republic's profit to what we consider to move to underwriting profitability last year","{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.6124}",26.14,27.99,0.0,0.7924528301886793,earnings call,4Q,2013
AFG,AFG_4Q13.pdf,"So the rate increases that we've been taking have moved our
estimates of Republic's profit to what we consider to move to underwriting profitability last year 
We're going to continue to -- we filed 6","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.6124}",45.43,20.66,0.0,0.8571428571428571,earnings call,4Q,2013
AFG,AFG_3Q13.pdf,"Catastrophe losses in the third quarter were only $1 million or one tenth of a point on the combined ratio
compared to $4 million or $0 06 of a point in the third quarter of last year","{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.7964}",59.3,15.88,0.0,0.7027027027027027,earnings call,3Q,2013
AFG,AFG_3Q13.pdf,"Property and Transportation Group, our largest sub-segment by premiums reported an
underwriting profit of $16 million in the third quarter compared to a slight underwriting profit in the
comparable 2012 period  Improved results in our agricultural operations and lower catastrophe losses
were partially offset by lower year-over-year profitability in our transportation businesses","{'neg': 0.174, 'neu': 0.664, 'pos': 0.162, 'compound': -0.197}",-6.69,30.8,0.0,0.7884615384615384,earnings call,3Q,2013
AFG,AFG_3Q13.pdf,"Improved results in our agricultural operations and lower catastrophe losses
were partially offset by lower year-over-year profitability in our transportation businesses 
With respect to our crop operations, corn and soybean harvests are winding down and should be
completed by mid-November","{'neg': 0.218, 'neu': 0.625, 'pos': 0.157, 'compound': -0.4939}",5.5,24.0,0.0,0.825,earnings call,3Q,2013
AFG,AFG_3Q13.pdf,"Our Transportation and Property and Inland Marine businesses reported sequential price increases for the
quarter, consistent with our goal to improve the profitability of these operations  Our National Interstate
Subsidiary and our Property and Inland Marine businesses achieved 6% rate increases","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.6124}",4.48,27.13,0.0,0.7317073170731707,earnings call,3Q,2013
AFG,AFG_3Q13.pdf,"Our National Interstate
Subsidiary and our Property and Inland Marine businesses achieved 6% rate increases 
Specialty Group recorded the third quarter underwriting profit of $19 million, $11 million higher than
the 2012 third quarter","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4404}",28.51,21.84,0.0,0.8823529411764706,earnings call,3Q,2013
AFG,AFG_3Q13.pdf,"Renewal pricing in this group was up
approximately 5% for the third quarter following increases of 5% in the second quarter and 6% in the first
quarter of this year  Our California workers comp business achieved double-digit rate increases for both
third quarter and first 9 months of 2013","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",30.2,22.87,0.0,0.673469387755102,earnings call,3Q,2013
AFG,AFG_3Q13.pdf,"Our California workers comp business achieved double-digit rate increases for both
third quarter and first 9 months of 2013 
Now the Specialty Financial Group recorded an underwriting profit of $22 million in the third quarter of
2013 compared to $1 million in the prior year period, due primary to higher underwriting profit in our
financial institutions business, primarily from growth in our lender-placed mortgage property insurance as
well as improved results in our surety and trade credit operations","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.9451}",-16.16,37.35,0.0,0.7564102564102564,earnings call,3Q,2013
AFG,AFG_3Q13.pdf,"The only other sort of clean-up question I had and I don’t know if I
missed this  I think in the opening remarks there was a comment that 2/3 of the P&C business is getting
rate increases","{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.296}",59.3,15.88,0.0,0.8648648648648649,earnings call,3Q,2013
AFG,AFG_2Q13.pdf,"Catastrophe losses were $19 million or 2 6 points in the second quarter of 2013, compared to $6 million or
0","{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.7964}",67.08,10.3,0.0,0.9047619047619048,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"One Slide 5, you will see a few highlights from each our of Specialty Property and Causality business
groups  Property & Transportation group our largest sub-segment by premiums reported lower profitability
in the quarter, primarily the result of lower earnings in our transportation business and higher catastrophe
losses","{'neg': 0.203, 'neu': 0.76, 'pos': 0.037, 'compound': -0.8555}",6.85,26.46,0.0,0.8125,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"Property & Transportation group our largest sub-segment by premiums reported lower profitability
in the quarter, primarily the result of lower earnings in our transportation business and higher catastrophe
losses 
I'm disappointed in the poor underwriting results reported by this group during the quarter, particularly
of 52% owned National Interstate sub, where increased claims severity heavily impacted transportation
results","{'neg': 0.246, 'neu': 0.695, 'pos': 0.058, 'compound': -0.926}",-20.23,33.33,0.0,0.7586206896551724,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"I'm disappointed in the poor underwriting results reported by this group during the quarter, particularly
of 52% owned National Interstate sub, where increased claims severity heavily impacted transportation
results  We remained committed to obtaining appropriate rate increases in this business, and we'll reduce
premium volume as needed until we know that we can get the pricing right","{'neg': 0.098, 'neu': 0.836, 'pos': 0.066, 'compound': -0.4588}",-3.31,33.33,0.0,0.8947368421052632,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"We remained committed to obtaining appropriate rate increases in this business, and we'll reduce
premium volume as needed until we know that we can get the pricing right 
Losses from spring storms in the southeastern U","{'neg': 0.07, 'neu': 0.876, 'pos': 0.054, 'compound': -0.1531}",34.94,21.07,0.0,0.9166666666666666,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"S  were the primary hurdle for the non-transportation
businesses and the source of catastrophe losses in our property and inland marine operations","{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.7964}",32.22,19.71,0.0,0.8636363636363636,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"Our executive liability, California workers comp and excess and surplus lines business has achieved the
highest increases  Our executive liability operations obtained 10% rate increases in consecutive quarters in
2013, and we achieved a 9% increase in our California workers comp business during the second quarter,
following a 13% increase in the first quarter","{'neg': 0.062, 'neu': 0.859, 'pos': 0.079, 'compound': 0.25}",-8.72,26.04,0.0,0.6851851851851852,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"Our executive liability operations obtained 10% rate increases in consecutive quarters in
2013, and we achieved a 9% increase in our California workers comp business during the second quarter,
following a 13% increase in the first quarter 
The Specialty Financial group reported higher underwriting profit in the second quarter 2013 when
compared to the prior year period, due primarily to higher underwriting profit in our financial institutions
business, primarily from lender-placed mortgage property insurance","{'neg': 0.022, 'neu': 0.85, 'pos': 0.128, 'compound': 0.8225}",-29.02,37.71,0.0,0.7567567567567568,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"Just in the Specialty Casualty segment, the last couple of quarters
you guys noted kind of rate increases in the 5% to 6% range  And then, I noted that the underlying or I
guess kind of the underlying loss ratio was kind of flat year-over-year","{'neg': 0.117, 'neu': 0.883, 'pos': 0.0, 'compound': -0.6908}",42.72,21.56,0.0,0.7111111111111111,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"Consolino
Executive VP, CFO, Principal Accounting Officer & Director
We're pleased with both the rate on rate and the growth and premium that we're seeing across almost
all of our Specialty Casualty businesses  So that's -- and I'm obviously, disappointed on the Property &
Transportation with National Interstate or property inland marine business with the catastrophes, but
we're taking steps","{'neg': 0.066, 'neu': 0.875, 'pos': 0.059, 'compound': -0.128}",-3.31,34.03,0.0,0.8166666666666667,earnings call,2Q,2013
AFG,AFG_2Q13.pdf,"So that's -- and I'm obviously, disappointed on the Property &
Transportation with National Interstate or property inland marine business with the catastrophes, but
we're taking steps  And there was a sequential improvement in pricing from the first to second quarter in
our property [indiscernible]","{'neg': 0.042, 'neu': 0.877, 'pos': 0.082, 'compound': 0.4497}",10.91,26.5,0.0,0.8888888888888888,earnings call,2Q,2013
AFG,AFG_1Q13.pdf,"Catastrophe losses were $10 million in the first quarter of 2013, primarily the result of March storms in the
Southeastern United States 
Gross and net written premiums increased by approximately 12% and 16% respectively compared to
the 2012 first quarter","{'neg': 0.198, 'neu': 0.66, 'pos': 0.142, 'compound': -0.5994}",30.88,22.0,0.0,0.8,earnings call,1Q,2013
AFG,AFG_1Q13.pdf,"A sequential improvement in our overall
pricing with nearly 3/4 of our Property and Casualty businesses reporting pricing increases  Price
strengthening was mostly evident in our California workers comp, excess and surplus lines and executive
liability businesses where we did achieve double digit rate increases","{'neg': 0.099, 'neu': 0.782, 'pos': 0.118, 'compound': 0.25}",-8.05,28.67,0.0,0.8222222222222222,earnings call,1Q,2013
AFG,AFG_1Q13.pdf,"Price
strengthening was mostly evident in our California workers comp, excess and surplus lines and executive
liability businesses where we did achieve double digit rate increases 
Loss cost trends continue to be stable and appear to be benign across our portfolio of Property and
Casualty businesses","{'neg': 0.136, 'neu': 0.725, 'pos': 0.139, 'compound': 0.0516}",7.87,27.97,0.0,0.8478260869565217,earnings call,1Q,2013
AFG,AFG_1Q13.pdf,"On slide 5 you’ll see a few highlights from each of our Specialty, Property and Casualty business groups 
Property and Transportation Group are larger sub-segment reported lower profitability in the 2013 first
quarter primarily the result of lower earnings in our agricultural businesses and higher catastrophe losses","{'neg': 0.257, 'neu': 0.707, 'pos': 0.036, 'compound': -0.9153}",6.85,27.31,0.0,0.8297872340425532,earnings call,1Q,2013
AFG,AFG_1Q13.pdf,"Property and Transportation Group are larger sub-segment reported lower profitability in the 2013 first
quarter primarily the result of lower earnings in our agricultural businesses and higher catastrophe losses 
Our overall strategy with regard to our crop insurance program is relatively unchanged from prior years","{'neg': 0.215, 'neu': 0.746, 'pos': 0.039, 'compound': -0.8555}",0.42,27.78,0.0,0.8888888888888888,earnings call,1Q,2013
AFG,AFG_4Q12.pdf,"So I think it probably reflects that  We had -- it seems like the
whole industry's had a lot more in the way of catastrophe claims also","{'neg': 0.138, 'neu': 0.784, 'pos': 0.078, 'compound': -0.4404}",70.47,15.02,0.0,0.8888888888888888,earnings call,4Q,2012
AFG,AFG_4Q12.pdf,"We had -- it seems like the
whole industry's had a lot more in the way of catastrophe claims also  Things that convection types storms
and so I -- when we look at our guidance, I think that’s kind of reflect in that also","{'neg': 0.09, 'neu': 0.859, 'pos': 0.051, 'compound': -0.4404}",62.69,19.66,0.0,0.8181818181818182,earnings call,4Q,2012
AFG,AFG_3Q12.pdf,"Losses of $12 million in our crop insurance business and approximately $25 million less favorable reserve
development and several of our Specialty Casualty businesses contributed to the increase in the third
quarter combined ratio 
Losses from catastrophes and overall favorable reserve development accounted for only one point each
on the combined ratio","{'neg': 0.14, 'neu': 0.73, 'pos': 0.13, 'compound': -0.1513}",-6.69,28.49,0.0,0.7307692307692307,earnings call,3Q,2012
AFG,AFG_3Q12.pdf,"Losses from catastrophes and overall favorable reserve development accounted for only one point each
on the combined ratio  By comparison, catastrophe losses represented 2 points on the third quarter 2011
combined ratio, whereas favorable development had 4 points of impact in the 2011 period","{'neg': 0.178, 'neu': 0.709, 'pos': 0.113, 'compound': -0.5574}",9.9,24.87,0.0,0.8181818181818182,earnings call,3Q,2012
AFG,AFG_3Q12.pdf,"By comparison, catastrophe losses represented 2 points on the third quarter 2011
combined ratio, whereas favorable development had 4 points of impact in the 2011 period AMERICAN FINANCIAL GROUP, INC","{'neg': 0.191, 'neu': 0.726, 'pos': 0.083, 'compound': -0.6124}",24.11,21.33,0.0,0.9,earnings call,3Q,2012
AFG,AFG_3Q12.pdf,"It wasn't any significant number  We have a lower relative catastrophe
volatility the most","{'neg': 0.485, 'neu': 0.515, 'pos': 0.0, 'compound': -0.8133}",31.89,17.03,0.0,1.0,earnings call,3Q,2012
AFG,AFG_3Q12.pdf,"We have a lower relative catastrophe
volatility the most  That said, this storm is a large storm, and with low interest rates driving price
increase, I think this just adds to the momentum","{'neg': 0.207, 'neu': 0.667, 'pos': 0.126, 'compound': -0.5267}",54.9,19.26,0.0,0.9090909090909091,earnings call,3Q,2012
AFG,AFG_2Q12.pdf,"Catastrophe losses represented only 2 points on a combined ratio for the quarter  A good results in a
quarter that was kind of mixed for the industry","{'neg': 0.209, 'neu': 0.706, 'pos': 0.085, 'compound': -0.6369}",52.53,15.24,0.0,0.8518518518518519,earnings call,2Q,2012
AFG,AFG_2Q12.pdf,"Property and transportation group, our largest segment, reported an underwriting profit of $6
million in the second quarter 2012 compared to an underwriting loss of $3 million in the second quarter of
‘11  This increase is attributable to lower catastrophe losses, primarily in our property and inland marineAMERICAN FINANCIAL GROUP, INC","{'neg': 0.187, 'neu': 0.724, 'pos': 0.089, 'compound': -0.7248}",2.79,27.46,0.0,0.7450980392156863,earnings call,2Q,2012
AFG,AFG_2Q12.pdf,"This increase is attributable to lower catastrophe losses, primarily in our property and inland marineAMERICAN FINANCIAL GROUP, INC  FQ2 2012 EARNINGS CALL  JUL 31, 2012
Copyright © 2018 S&P Global Market Intelligence, a division of S&P Global Inc","{'neg': 0.195, 'neu': 0.692, 'pos': 0.113, 'compound': -0.5994}",17.0,23.45,0.0,0.9210526315789473,earnings call,2Q,2012
AFG,AFG_2Q12.pdf,"Year-to-date 2012 underwriting profits were $19
million higher than the comparable ‘11 period  Unfavorable reserve development in our home builders
general liability book and improved profitability in our workers comp operations were offset somewhat
by higher underwriting losses and a runoff book of program business and lower favorable reserve
development in our excess and surplus lines and executive liability operations","{'neg': 0.119, 'neu': 0.725, 'pos': 0.156, 'compound': 0.5719}",-23.27,30.67,0.0,0.7333333333333333,earnings call,2Q,2012
AFG,AFG_2Q12.pdf,"Unfavorable reserve development in our home builders
general liability book and improved profitability in our workers comp operations were offset somewhat
by higher underwriting losses and a runoff book of program business and lower favorable reserve
development in our excess and surplus lines and executive liability operations 
Again, those businesses in this group produced strong underwriting profit margins through the first 6
months of 2012","{'neg': 0.108, 'neu': 0.709, 'pos': 0.184, 'compound': 0.7906}",-19.89,31.54,0.0,0.7538461538461538,earnings call,2Q,2012
AFG,AFG_1Q12.pdf,"Improved results in our Crop Insurance
operations were more than offset by lower underwriting profits in our Property and Inland Marine and
Transportation businesses, primarily the result of lower favorable prior-year reserve development 
We are pleased that catastrophe losses in this group were nominal","{'neg': 0.193, 'neu': 0.605, 'pos': 0.202, 'compound': 0.128}",1.44,27.6,0.0,0.8636363636363636,earnings call,1Q,2012
AFG,AFG_1Q12.pdf,"com/marketintelligence 7Expectations for growth in net written premiums and guidance for combined operating ratios for each of
our specialty property and casualty operations is outlined in slide 9 
These 2012 expected results exclude the potential for significant catastrophe and crop losses, significant
adjustments to asbestos and environmental reserves, large gains or losses from asset sales or
impairments and significant unlocking adjustments in the annuity and supplemental group","{'neg': 0.18, 'neu': 0.667, 'pos': 0.154, 'compound': -0.6369}",-30.38,37.55,0.0,0.7761194029850746,earnings call,1Q,2012
AFG,AFG_1Q12.pdf,"These 2012 expected results exclude the potential for significant catastrophe and crop losses, significant
adjustments to asbestos and environmental reserves, large gains or losses from asset sales or
impairments and significant unlocking adjustments in the annuity and supplemental group  Thank you and
now I would like to open the lines for any questions","{'neg': 0.17, 'neu': 0.609, 'pos': 0.222, 'compound': 0.1531}",0.76,28.75,0.0,0.7735849056603774,earnings call,1Q,2012
AFG,AFG_1Q12.pdf,"com/marketintelligence 9Just a quick question on the large deductible workers’ comp book  What kind of rate increases are you
guys seeing in that book and, I guess, obviously, how is that compared to loss cost trends? And maybe
just to focus on which states you guys are seeing these increases already in the new business? Thanks","{'neg': 0.039, 'neu': 0.907, 'pos': 0.055, 'compound': 0.2406}",59.98,13.34,0.0,0.8035714285714286,earnings call,1Q,2012
AFG,AFG_1Q12.pdf,"We are getting a double digit rate increases there and that is -- and,
yes, both on new business and renewal business there  That may be one of places where it seems like we
are getting greater pricing on new business versus renewals","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.7717}",54.23,18.7,0.0,0.813953488372093,earnings call,1Q,2012
AFG,AFG_4Q11.pdf,"53 per share in line with our guidance 
With estimated insured catastrophe losses for the industry, toping $100 billion, we’re pleased that our
catastrophe losses were only 2 points in our combined ratio for the year, and actually were lower than CAT
losses recorded in 2010","{'neg': 0.307, 'neu': 0.611, 'pos': 0.082, 'compound': -0.9325}",33.25,21.88,0.0,0.782608695652174,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"With estimated insured catastrophe losses for the industry, toping $100 billion, we’re pleased that our
catastrophe losses were only 2 points in our combined ratio for the year, and actually were lower than CAT
losses recorded in 2010 
In addition, we acknowledge the impact, that the continued low interest rate environment has had across
all of our businesses","{'neg': 0.279, 'neu': 0.644, 'pos': 0.078, 'compound': -0.936}",12.61,30.1,0.0,0.7931034482758621,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"Gross and net written premiums also reflects the impact of a third quarter 2010 reinsurance transaction
in our Speciality Financial Group  I’m really pleased that more than half of our specialty property and
casualty businesses achieved rate increases during the fourth quarter of 2011","{'neg': 0.128, 'neu': 0.809, 'pos': 0.063, 'compound': -0.5118}",18.36,26.69,0.0,0.8636363636363636,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"I’m really pleased that more than half of our specialty property and
casualty businesses achieved rate increases during the fourth quarter of 2011  And for the first time in
almost 2 years, we can say that overall renewal rate momentum was positive for the quarter","{'neg': 0.065, 'neu': 0.805, 'pos': 0.13, 'compound': 0.5256}",34.26,25.11,0.0,0.8444444444444444,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"Most of the businesses in this group
produced solid underwriting margins for the year  We’re pleased that catastrophe losses in this group were
lower than in 2010, and served to offset the client’s crop profitability somewhat","{'neg': 0.203, 'neu': 0.654, 'pos': 0.144, 'compound': -0.5719}",43.4,18.84,0.0,0.8333333333333334,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"We’re pleased that catastrophe losses in this group were
lower than in 2010, and served to offset the client’s crop profitability somewhat 
Results in our transportation and property crop and the marine businesses were down slightly for the full
year","{'neg': 0.189, 'neu': 0.71, 'pos': 0.101, 'compound': -0.6486}",39.34,21.0,0.0,0.8,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"Specialty financial group reported underwriting profit of $61 million for 2011 compared to $112 million in
2010  Lower prior year favorable RBI Reserve Development and higher catastrophe losses in our financial
institutions business impacted 2011","{'neg': 0.205, 'neu': 0.662, 'pos': 0.132, 'compound': -0.5106}",10.57,24.29,0.0,0.8857142857142857,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"Lower prior year favorable RBI Reserve Development and higher catastrophe losses in our financial
institutions business impacted 2011 
Almost all the businesses in this group produced strong underwriting margins during 2011","{'neg': 0.223, 'neu': 0.624, 'pos': 0.153, 'compound': -0.4404}",14.63,22.72,0.0,0.9354838709677419,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"Based on recent market conditions and trends, we expect 2012 full-year cor pretax operating earnings
in our annuity and supplemental insurance group to be 10 to 15% higher than in 2011  These 2012
expected results exclude the potential for significant catastrophe and crop losses, significant adjustments
to asbestos and environmental reserves, large gains or losses from asset sales or impairments, and
significant unlocking adjustments in the annuity and supplemental group","{'neg': 0.141, 'neu': 0.735, 'pos': 0.124, 'compound': -0.5267}",-16.5,35.43,0.0,0.7428571428571429,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"These 2012
expected results exclude the potential for significant catastrophe and crop losses, significant adjustments
to asbestos and environmental reserves, large gains or losses from asset sales or impairments, and
significant unlocking adjustments in the annuity and supplemental group 
Now, we’d like to open the lines for any questions, thank you","{'neg': 0.175, 'neu': 0.597, 'pos': 0.228, 'compound': 0.1531}",2.79,28.24,0.0,0.7843137254901961,earnings call,4Q,2011
AFG,AFG_4Q11.pdf,"Byrnes
Macquarie Research
Okay, great  And then just quickly, just shifting to workers’ comp, I just want to see what kind of
trends you guys are seeing in the fourth quarter in terms of rate increases, what kind of rate increases
are needed to get adequate returns and how lost-cost trends are going over there? That’s a bunch of
questions there","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.802}",65.9,14.17,0.0,0.7704918032786885,earnings call,4Q,2011
AFG,AFG_3Q11.pdf,"Catastrophe losses in the third quarter of 2010 were $6 million  Once again, our catastrophe losses
were modest despite significant weather-related losses reported by the industry during the quarter","{'neg': 0.385, 'neu': 0.56, 'pos': 0.055, 'compound': -0.9265}",25.12,18.5,0.0,0.7931034482758621,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"Once again, our catastrophe losses
were modest despite significant weather-related losses reported by the industry during the quarter 
Underwriting profit for the first 9 months of 2011 was $141 million compared to $214 million in the
comparable 2010 period","{'neg': 0.182, 'neu': 0.711, 'pos': 0.108, 'compound': -0.5475}",14.97,23.81,0.0,0.8717948717948718,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"Property and
transportation group recorded an underwriting profit of $5 million in the 2011 third quarter, $36 million
lower than the 2010 third quarter  Lower crop profits, high catastrophe losses and lower underwriting
profits in the transportation businesses contributed to the results","{'neg': 0.243, 'neu': 0.603, 'pos': 0.154, 'compound': -0.6124}",20.39,22.51,0.0,0.7619047619047619,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"Lower crop profits, high catastrophe losses and lower underwriting
profits in the transportation businesses contributed to the results 
Underwriting profit in the first 9 months of 2011 decreased approximately $43 million from the
comparable 2010 period","{'neg': 0.234, 'neu': 0.589, 'pos': 0.177, 'compound': -0.4215}",9.56,23.29,0.0,0.8888888888888888,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"Specialty casualty
underwriting profits for the 9 months of ‘11 was 43 million, approximately $14 million higher than
comparable 2010 period 
Higher underwriting profit in our P&S lines and improved prior year favorable reserve year development
more than offset underwriting losses in a block of program business","{'neg': 0.148, 'neu': 0.656, 'pos': 0.197, 'compound': 0.4588}",-1.62,25.61,0.0,0.8723404255319149,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"Higher underwriting profit in our P&S lines and improved prior year favorable reserve year development
more than offset underwriting losses in a block of program business  Host businesses in this group
produced strong underwriting profit margins in the first 9 months of 2011","{'neg': 0.098, 'neu': 0.633, 'pos': 0.269, 'compound': 0.8658}",19.37,20.92,0.0,0.813953488372093,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"Specialty Financial group reported underwriting profit of $23 million for the third quarter of 2011
compared to $36 million for the same period a year ago  Higher catastrophe losses in our financial
institutions business and lower prior year favorable RVI reserve development impacted 2011 results","{'neg': 0.168, 'neu': 0.723, 'pos': 0.108, 'compound': -0.5106}",8.88,26.89,0.0,0.8666666666666667,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"Higher catastrophe losses in our financial
institutions business and lower prior year favorable RVI reserve development impacted 2011 results 
Additionally, third quarter 2010 results reflect pre-tax income of approximately $8 million in connection
with a reinsurance transaction involving a sale of unearned premiums related to our automotive lines of
business","{'neg': 0.159, 'neu': 0.788, 'pos': 0.053, 'compound': -0.7351}",-13.12,32.0,0.0,0.86,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"In summary of our 2011 guidance is outlined on slide ten for your convenience  These 2011 expected
results exclude the potential for a significant catastrophe crop losses, significant adjustments that
asbestos and environmental reserves, large gains or losses from asset sales impairments and unlocking
adjustments related to annuity deferred acquisition costs","{'neg': 0.185, 'neu': 0.68, 'pos': 0.134, 'compound': -0.6369}",-5.68,30.6,0.0,0.9019607843137255,earnings call,3Q,2011
AFG,AFG_3Q11.pdf,"These 2011 expected
results exclude the potential for a significant catastrophe crop losses, significant adjustments that
asbestos and environmental reserves, large gains or losses from asset sales impairments and unlocking
adjustments related to annuity deferred acquisition costs 
Thank you","{'neg': 0.222, 'neu': 0.569, 'pos': 0.209, 'compound': -0.4019}",-1.96,26.88,0.0,0.9230769230769231,earnings call,3Q,2011
AFG,AFG_2Q11.pdf,"13 per share from the comparable 2010 period, we
have reported solid operating results that were consistent with our overall expectations 
We are pleased that our catastrophe losses were modest, despite significant weather related losses reported by the
industry during the quarter","{'neg': 0.215, 'neu': 0.659, 'pos': 0.126, 'compound': -0.69}",3.47,26.32,0.0,0.8333333333333334,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"We are pleased that our catastrophe losses were modest, despite significant weather related losses reported by the
industry during the quarter  We believe that our specialty mix and insurance businesses focused underwriting discipline
and strong alignment and interest we greater with the leaders of each of our specialty business units have contributed to
these results its no accident","{'neg': 0.149, 'neu': 0.63, 'pos': 0.221, 'compound': 0.6664}",4.15,31.48,0.0,0.8103448275862069,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"Our Property
and Casualty Specialty Insurance operations generated a underwriting profit of $39 million compared to $68 million in
the second quarter of 2010  The reduced profit is primarily the result of the $25 million decrease in favorable reserve
development, which was partially offset by lower catastrophe losses","{'neg': 0.203, 'neu': 0.655, 'pos': 0.142, 'compound': -0.5859}",-2.63,29.2,0.0,0.8333333333333334,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"The reduced profit is primarily the result of the $25 million decrease in favorable reserve
development, which was partially offset by lower catastrophe losses 
Underwriting profit of the Property and Casualty Specialty Insurance operations for the first six months was $85 million
compared to $145 million in the comparable period in 2010","{'neg': 0.191, 'neu': 0.676, 'pos': 0.134, 'compound': -0.5859}",-6.69,30.8,0.0,0.7884615384615384,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"Our thoughts and
prayers remain with those impacted by these tragic events  AHE recorded $23 million in catastrophe losses in the second
quarter stemming from these events","{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.8779}",60.99,13.76,0.0,0.8888888888888888,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"Catastrophe losses in 2011 were $11 million less than amounts reported in the
prior year periods  Again, our strict adherence to underwriting guidelines and efforts to reduce wind exposed property
coverages have serviced well and helped us to manage our exposures to these events","{'neg': 0.166, 'neu': 0.792, 'pos': 0.042, 'compound': -0.743}",26.82,24.87,0.0,0.8636363636363636,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"Overall average renewal rates for the first half of 2011 were flat compared with the prior year period  With the increased
industry catastrophe activity and some hardening in the reinsurance markets, I am hoping to see some upward rate
pressure particularly in the property lines","{'neg': 0.126, 'neu': 0.781, 'pos': 0.093, 'compound': -0.4019}",17.34,26.89,0.0,0.8666666666666667,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"With the increased
industry catastrophe activity and some hardening in the reinsurance markets, I am hoping to see some upward rate
pressure particularly in the property lines  While the business environment continues to be competitive, we are achieving
price increases in some of our businesses","{'neg': 0.124, 'neu': 0.752, 'pos': 0.124, 'compound': -0.25}",8.88,28.67,0.0,0.8222222222222222,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"Property and
Transportation group reported a small underwriting profit in the second quarter of 2011 compared to the underwriting profit
of $8 million in the 2010 second quarter  Lower favorable reserve development particularly in our Property & Inland Marine
and crop insurance operations and slightly lower underwriting profits in our agricultural businesses were partially offset by
lower catastrophe losses","{'neg': 0.179, 'neu': 0.667, 'pos': 0.154, 'compound': -0.2193}",-21.24,32.17,0.0,0.7288135593220338,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"Catastrophe losses in this Group were $18 million in the second quarter of ‘11 compared to $30 million in the prior-year
period  Average renewal rates for this group during the first half of 2011 were flat when compared to the prior year period","{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.7964}",36.29,20.92,0.0,0.7209302325581395,earnings call,2Q,2011
AFG,AFG_2Q11.pdf,"Specialty Financial group reported underwriting profits of $13 million in the second quarter of 2011 compared to $33
million in the second quarter of ‘10  The absence of favorable development related to a runoff automobile residual value
insurance operations and higher catastrophe losses in our financial institutions business were the primary drivers of these
results","{'neg': 0.108, 'neu': 0.763, 'pos': 0.128, 'compound': 0.0772}",-9.74,31.45,0.0,0.7818181818181819,earnings call,2Q,2011
