ticker,file,sentence,sentiment,type,quarter,year
TRV,TRV_4Q08.pdf,"8%  Our
expense ratio decreased one point in the fourth quarter 2007, primarily driven by a favorable adjustment
to our estimate for the Texas Windstorm Insurance Association losses from Hurricane Ike","{'neg': 0.078, 'neu': 0.833, 'pos': 0.089, 'compound': 0.1027}",earnings call,4Q,2008
TRV,TRV_4Q08.pdf,"Our
expense ratio decreased one point in the fourth quarter 2007, primarily driven by a favorable adjustment
to our estimate for the Texas Windstorm Insurance Association losses from Hurricane Ike 
Adjusting for cats, prior year development, and current year re-estimation our adjusted combined ratio
is slightly better than last year","{'neg': 0.049, 'neu': 0.848, 'pos': 0.103, 'compound': 0.4601}",earnings call,4Q,2008
AFG,AFG_4Q22.pdf,"4 points over the prior year period  Higher year-over-year underwriting profit
was primarily the result of the favorable impact on underwriting results from lower than previously estimated reinstatement premiums
related to Hurricane Ian","{'neg': 0.058, 'neu': 0.785, 'pos': 0.157, 'compound': 0.5859}",earnings call,4Q,2022
AFG,AFG_4Q22.pdf,"Fourth quarter 2022 gross and net written premiums were up 12% and 15%, respectively, when compared to the prior year period due
primarily to the growth in our financial institutions and commercial equipment leasing business  In addition, lower than previously
estimated reinstatement premiums from Hurricane Ian contributed to higher year-over-year net written premiums","{'neg': 0.089, 'neu': 0.826, 'pos': 0.084, 'compound': -0.0772}",earnings call,4Q,2022
AFG,AFG_4Q22.pdf,"In addition, lower than previously
estimated reinstatement premiums from Hurricane Ian contributed to higher year-over-year net written premiums 
Renewal pricing in this group was up 4% for the fourth quarter, consistent with rate increases in the previous quarter","{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.296}",earnings call,4Q,2022
AFG,AFG_2Q23.pdf,"I think definitely, when you look at overall industry pricing, particularly on large national
account property accounts and coastal exposed, there's large rate increases being taken, and terms
and conditions changes and business moving -- more business moving into the E&S side  Our -- we're
seeing opportunities on the property side also, but we have less of an appetite for coastal property and
earthquake-exposed property than our peers","{'neg': 0.016, 'neu': 0.931, 'pos': 0.052, 'compound': 0.3612}",earnings call,2Q,2023
AFG,AFG_2Q23.pdf,"Our -- we're
seeing opportunities on the property side also, but we have less of an appetite for coastal property and
earthquake-exposed property than our peers  So we're just -- we're not making the same bets as what
others are in the coastal areas and -- or the highly exposed convective areas and them","{'neg': 0.034, 'neu': 0.934, 'pos': 0.032, 'compound': -0.0231}",earnings call,2Q,2023
AFG,AFG_1Q24.pdf,"And with reduced drought conditions across much of the Western corn belt work, some of
the drought problems existed last year  Despite the rainfall, we also don't have significant concerns about
floods or above-average preventative planning type of claims in that","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.5093}",earnings call,1Q,2024
AFG,AFG_1Q24.pdf,"Despite the rainfall, we also don't have significant concerns about
floods or above-average preventative planning type of claims in that 
Corn and soybean prices have been very stable, which is good","{'neg': 0.046, 'neu': 0.8, 'pos': 0.154, 'compound': 0.586}",earnings call,1Q,2024
AFG,AFG_2Q24.pdf,"And while we have some areas of the country that could use more moisture, we don't have
any current concerns about widespread drought affecting our crop results this year  Actually, Hurricane
Beryl pushed moisture up to the Midwest providing some relief to crops that were experiencing significant
heat","{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.5994}",earnings call,2Q,2024
AFG,AFG_2Q24.pdf,"Actually, Hurricane
Beryl pushed moisture up to the Midwest providing some relief to crops that were experiencing significant
heat 
While current commodity price future's pricing is lower than spring discovery prices, it remains within
acceptable ranges","{'neg': 0.053, 'neu': 0.773, 'pos': 0.174, 'compound': 0.6124}",earnings call,2Q,2024
AFG,AFG_2Q24.pdf,"And consistent with what we've said in the past, we're always looking at possibility of
share repurchases and add additional special dividends  I probably want to get a little further along in the
hurricane season and before we make final decisions on that","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.6369}",earnings call,2Q,2024
AFG,AFG_2Q24.pdf,"I probably want to get a little further along in the
hurricane season and before we make final decisions on that  But those are two things that we're certainly
considering","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.5023}",earnings call,2Q,2024
AFG,AFG_3Q24.pdf,"I'm pleased to report an annualized third quarter core operating return on equity of 16%  Underwriting
margins in our Specialty Property and Casualty Insurance businesses held up nicely despite elevated
catastrophe losses particularly from Hurricane Helene during the quarter","{'neg': 0.069, 'neu': 0.694, 'pos': 0.236, 'compound': 0.8006}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"Underwriting
margins in our Specialty Property and Casualty Insurance businesses held up nicely despite elevated
catastrophe losses particularly from Hurricane Helene during the quarter  And higher interest rates
increased Property and Casualty net investment income by 15% year-over-year","{'neg': 0.132, 'neu': 0.601, 'pos': 0.267, 'compound': 0.7162}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"spglobal com/marketintelligence 4year catastrophe losses related primarily to Hurricane Helene and lower favorable prior year reserve
development in the P&C insurance operations were partially offset by higher investment income","{'neg': 0.249, 'neu': 0.668, 'pos': 0.083, 'compound': -0.7351}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"com/marketintelligence 4year catastrophe losses related primarily to Hurricane Helene and lower favorable prior year reserve
development in the P&C insurance operations were partially offset by higher investment income 
Now I'd like to turn to an overview of AFG's investment performance and financial position and share a few
comments about AFG's capital and liquidity","{'neg': 0.145, 'neu': 0.733, 'pos': 0.122, 'compound': -0.3612}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"4 points of catastrophe losses compared to
3 points in the third quarter last year 
Losses from Hurricane Helene represented about 2/3 of our catastrophe losses in the third quarter","{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.9509}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"Losses from Hurricane Helene represented about 2/3 of our catastrophe losses in the third quarter  No
named storm exceeded our corporate property cat retention of $70 million during the quarter, and we
believe our careful management of coastal exposures has served us well over many years","{'neg': 0.215, 'neu': 0.718, 'pos': 0.066, 'compound': -0.8519}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"No
named storm exceeded our corporate property cat retention of $70 million during the quarter, and we
believe our careful management of coastal exposures has served us well over many years  The losses we
incurred from Hurricane Helene were not driven by coastal exposure with the vast majority of these losses
coming from noncoastal areas in Georgia and the Carolinas","{'neg': 0.115, 'neu': 0.83, 'pos': 0.056, 'compound': -0.5994}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"The losses we
incurred from Hurricane Helene were not driven by coastal exposure with the vast majority of these losses
coming from noncoastal areas in Georgia and the Carolinas AMERICAN FINANCIAL GROUP, INC","{'neg': 0.148, 'neu': 0.852, 'pos': 0.0, 'compound': -0.6597}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"spglobal com/marketintelligence 5Although our remarks are focused on third quarter results today, I'd like to comment on estimated losses
from Hurricane Milton, which made landfall in Florida on October 9","{'neg': 0.078, 'neu': 0.776, 'pos': 0.147, 'compound': 0.34}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"com/marketintelligence 5Although our remarks are focused on third quarter results today, I'd like to comment on estimated losses
from Hurricane Milton, which made landfall in Florida on October 9  We currently estimate that pretax
losses from Hurricane Milton will be about $30 million and will be reflected in our fourth quarter results","{'neg': 0.092, 'neu': 0.821, 'pos': 0.087, 'compound': -0.0772}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"We currently estimate that pretax
losses from Hurricane Milton will be about $30 million and will be reflected in our fourth quarter results 
Results in the third quarter benefited from 0","{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.4019}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"8% reported in the comparable '23
period  Higher year-over-year underwriting profit in our agricultural businesses was more than offset by
higher catastrophe losses, primarily from Hurricane Helene","{'neg': 0.209, 'neu': 0.706, 'pos': 0.085, 'compound': -0.6369}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"Higher year-over-year underwriting profit in our agricultural businesses was more than offset by
higher catastrophe losses, primarily from Hurricane Helene 
Third quarter 2024 gross and net written premiums in this group were 32% and 26% higher, respectively,
than the comparable prior year","{'neg': 0.194, 'neu': 0.705, 'pos': 0.101, 'compound': -0.7096}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"Even going back to Hugo and things where again, there is more loss inland than what you think 
And even in some of the California earthquakes where they weren't supposed to be fault lines like in
Northridge, I believe when I think they had, so I think you always try to learn from every event and
tighten up where you can","{'neg': 0.08, 'neu': 0.882, 'pos': 0.038, 'compound': -0.4201}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"And even in some of the California earthquakes where they weren't supposed to be fault lines like in
Northridge, I believe when I think they had, so I think you always try to learn from every event and
tighten up where you can  And the kinds of things that we can do is change our -- the price that we're
charging, like in our lender-placed property or property in the marine","{'neg': 0.036, 'neu': 0.898, 'pos': 0.066, 'compound': 0.3182}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"And the kinds of things that we can do is change our -- the price that we're
charging, like in our lender-placed property or property in the marine  You can always limit flood exposure
more if you want to","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.4703}",earnings call,3Q,2024
AFG,AFG_3Q24.pdf,"You can always limit flood exposure
more if you want to  So there's lots of levers that you can pull to kind of customize your approach within
the property side","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.144}",earnings call,3Q,2024
AFG,AFG_3Q22.pdf,"With this special
dividend, the company has declared $12 per share in special dividends in 2022 
In the aftermath of Hurricane Ian, we're reminded of the critical role that insurance plays in the wake of catastrophes such as this","{'neg': 0.05, 'neu': 0.741, 'pos': 0.209, 'compound': 0.743}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"In the aftermath of Hurricane Ian, we're reminded of the critical role that insurance plays in the wake of catastrophes such as this  Our
claims teams continue to work with our agents and policyholders to identify and process covered claims quickly and efficiently to
help our customers restore their businesses and rebuild their communities","{'neg': 0.038, 'neu': 0.805, 'pos': 0.158, 'compound': 0.743}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"Our
claims teams continue to work with our agents and policyholders to identify and process covered claims quickly and efficiently to
help our customers restore their businesses and rebuild their communities  Our thoughts and prayers remain with those who have been
affected by the devastation caused by Hurricane Ian","{'neg': 0.079, 'neu': 0.786, 'pos': 0.136, 'compound': 0.4939}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"1 points of favorable prior year reserve
development  Catastrophes, primarily due to Hurricane Ian, impacted AFG's underwriting results for the third quarter of 2022 by
$39 million, including the impact of reinstatement premiums and the favorable impact of the reduction in certain profitability-based
commissions due to agents, which related to the catastrophe losses","{'neg': 0.112, 'neu': 0.757, 'pos': 0.131, 'compound': 0.0516}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"The corn and soybean harvest is running well ahead of averages with approximately 76% and 88% of these crops harvested
respectively  Despite the USDA's reduced yield estimates and widespread Florida citrus losses due to Hurricane Ian, we continue to
expect to have an average crop year from a profitability standpoint","{'neg': 0.049, 'neu': 0.832, 'pos': 0.119, 'compound': 0.4404}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"Despite the USDA's reduced yield estimates and widespread Florida citrus losses due to Hurricane Ian, we continue to
expect to have an average crop year from a profitability standpoint 
Third quarter 2022 gross and net written premiums in this group were 30% and 24% higher, respectively, when compared to the 2021
third quarter","{'neg': 0.098, 'neu': 0.826, 'pos': 0.076, 'compound': -0.3182}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"Specialty Financial Group reported an underwriting profit of $15 million in the third quarter of this year compared to an underwriting
profit of $26 million in the third quarter of 2021 
Year-over-year decrease was primarily the result of catastrophe losses from Hurricane Ian that affected our financial institutions
business","{'neg': 0.149, 'neu': 0.752, 'pos': 0.099, 'compound': -0.4404}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"Now looking at each subsegment, based on our results for the first 9 months of the year, we now estimate a combined ratio in the
range of 90% to 92% in our Property and Transportation Group  This guidance continues to assume average crop earnings for the
year and reflects the impact of Hurricane Ian","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"This guidance continues to assume average crop earnings for the
year and reflects the impact of Hurricane Ian  We now expect growth in net written premiums for this group to be in the range of 15%
to 17%, an increase from the range of 13% to 17% provided previously","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.5994}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"Excluding workers' comp, we now expect 2022 premiums in this group to be 8% to 10% higher than 2021  We now estimate the
Specialty Financial Group's combined ratio to be in the range of 83% to 85%, up 1 point at the midpoint from our previous range of
81% to 85% and reflecting the expected losses from Hurricane Ian","{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.4019}",earnings call,3Q,2022
AFG,AFG_3Q22.pdf,"We now estimate the
Specialty Financial Group's combined ratio to be in the range of 83% to 85%, up 1 point at the midpoint from our previous range of
81% to 85% and reflecting the expected losses from Hurricane Ian  Growth in net written premiums for this group is expected to be in
a range of 46%, down 1 point from our midpoint of our previous range of 48%","{'neg': 0.037, 'neu': 0.927, 'pos': 0.036, 'compound': -0.0258}",earnings call,3Q,2022
AFG,AFG_4Q21.pdf,"4 points over the prior year period  Higher year-over-year underwriting profit
was primarily the result of the favorable impact on underwriting results from lower than previously estimated reinstatement premiums
related to Hurricane Ian","{'neg': 0.058, 'neu': 0.785, 'pos': 0.157, 'compound': 0.5859}",earnings call,4Q,2021
AFG,AFG_4Q21.pdf,"Fourth quarter 2022 gross and net written premiums were up 12% and 15%, respectively, when compared to the prior year period due
primarily to the growth in our financial institutions and commercial equipment leasing business  In addition, lower than previously
estimated reinstatement premiums from Hurricane Ian contributed to higher year-over-year net written premiums","{'neg': 0.089, 'neu': 0.826, 'pos': 0.084, 'compound': -0.0772}",earnings call,4Q,2021
AFG,AFG_4Q21.pdf,"In addition, lower than previously
estimated reinstatement premiums from Hurricane Ian contributed to higher year-over-year net written premiums 
Renewal pricing in this group was up 4% for the fourth quarter, consistent with rate increases in the previous quarter","{'neg': 0.056, 'neu': 0.944, 'pos': 0.0, 'compound': -0.296}",earnings call,4Q,2021
AFG,AFG_3Q21.pdf,"With this special
dividend, the company has declared $12 per share in special dividends in 2022 
In the aftermath of Hurricane Ian, we're reminded of the critical role that insurance plays in the wake of catastrophes such as this","{'neg': 0.05, 'neu': 0.741, 'pos': 0.209, 'compound': 0.743}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"In the aftermath of Hurricane Ian, we're reminded of the critical role that insurance plays in the wake of catastrophes such as this  Our
claims teams continue to work with our agents and policyholders to identify and process covered claims quickly and efficiently to
help our customers restore their businesses and rebuild their communities","{'neg': 0.038, 'neu': 0.805, 'pos': 0.158, 'compound': 0.743}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"Our
claims teams continue to work with our agents and policyholders to identify and process covered claims quickly and efficiently to
help our customers restore their businesses and rebuild their communities  Our thoughts and prayers remain with those who have been
affected by the devastation caused by Hurricane Ian","{'neg': 0.079, 'neu': 0.786, 'pos': 0.136, 'compound': 0.4939}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"1 points of favorable prior year reserve
development  Catastrophes, primarily due to Hurricane Ian, impacted AFG's underwriting results for the third quarter of 2022 by
$39 million, including the impact of reinstatement premiums and the favorable impact of the reduction in certain profitability-based
commissions due to agents, which related to the catastrophe losses","{'neg': 0.112, 'neu': 0.757, 'pos': 0.131, 'compound': 0.0516}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"The corn and soybean harvest is running well ahead of averages with approximately 76% and 88% of these crops harvested
respectively  Despite the USDA's reduced yield estimates and widespread Florida citrus losses due to Hurricane Ian, we continue to
expect to have an average crop year from a profitability standpoint","{'neg': 0.049, 'neu': 0.832, 'pos': 0.119, 'compound': 0.4404}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"Despite the USDA's reduced yield estimates and widespread Florida citrus losses due to Hurricane Ian, we continue to
expect to have an average crop year from a profitability standpoint 
Third quarter 2022 gross and net written premiums in this group were 30% and 24% higher, respectively, when compared to the 2021
third quarter","{'neg': 0.098, 'neu': 0.826, 'pos': 0.076, 'compound': -0.3182}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"Specialty Financial Group reported an underwriting profit of $15 million in the third quarter of this year compared to an underwriting
profit of $26 million in the third quarter of 2021 
Year-over-year decrease was primarily the result of catastrophe losses from Hurricane Ian that affected our financial institutions
business","{'neg': 0.149, 'neu': 0.752, 'pos': 0.099, 'compound': -0.4404}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"Now looking at each subsegment, based on our results for the first 9 months of the year, we now estimate a combined ratio in the
range of 90% to 92% in our Property and Transportation Group  This guidance continues to assume average crop earnings for the
year and reflects the impact of Hurricane Ian","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"This guidance continues to assume average crop earnings for the
year and reflects the impact of Hurricane Ian  We now expect growth in net written premiums for this group to be in the range of 15%
to 17%, an increase from the range of 13% to 17% provided previously","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.5994}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"Excluding workers' comp, we now expect 2022 premiums in this group to be 8% to 10% higher than 2021  We now estimate the
Specialty Financial Group's combined ratio to be in the range of 83% to 85%, up 1 point at the midpoint from our previous range of
81% to 85% and reflecting the expected losses from Hurricane Ian","{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.4019}",earnings call,3Q,2021
AFG,AFG_3Q21.pdf,"We now estimate the
Specialty Financial Group's combined ratio to be in the range of 83% to 85%, up 1 point at the midpoint from our previous range of
81% to 85% and reflecting the expected losses from Hurricane Ian  Growth in net written premiums for this group is expected to be in
a range of 46%, down 1 point from our midpoint of our previous range of 48%","{'neg': 0.037, 'neu': 0.927, 'pos': 0.036, 'compound': -0.0258}",earnings call,3Q,2021
AFG,AFG_2Q21.pdf,"And kudos to that 
Going to a little bit of the farming and some questions I have for you with climate change, being a former fireman and a
helicopter pilot in the military, a medic before I was ever in business","{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.5106}",earnings call,2Q,2021
AFG,AFG_2Q21.pdf,"Going to a little bit of the farming and some questions I have for you with climate change, being a former fireman and a
helicopter pilot in the military, a medic before I was ever in business  I'd like to get your comments a little bit about the
changing weather patterns from the fires to the floods and how the farmers can be affected over the near term and long
term, if you could give any color to that?
And then one other follow-up question I'll give you is, what's the percent of your employees have been back from CV19?
You have investments in a lot of companies throughout the country and their policy with their employees","{'neg': 0.013, 'neu': 0.963, 'pos': 0.024, 'compound': 0.3094}",earnings call,2Q,2021
AFG,AFG_2Q21.pdf,"I'd like to get your comments a little bit about the
changing weather patterns from the fires to the floods and how the farmers can be affected over the near term and long
term, if you could give any color to that?
And then one other follow-up question I'll give you is, what's the percent of your employees have been back from CV19?
You have investments in a lot of companies throughout the country and their policy with their employees  And how are
you looking at the dollars you've saved previously last year with not having to travel compared to this year? That's about
3 buckets","{'neg': 0.014, 'neu': 0.933, 'pos': 0.053, 'compound': 0.6416}",earnings call,2Q,2021
AFG,AFG_2Q21.pdf,"I wish I was an expert in climate change, but I would admit I'm not  So I may not be the best person to ask
with regards to that whole arena","{'neg': 0.124, 'neu': 0.765, 'pos': 0.111, 'compound': -0.3616}",earnings call,2Q,2021
AFG,AFG_2Q21.pdf,"As far as the wildfire goes, those, I think that in our case, we kind of think that wildfires are going to be more of a continual
type of an event versus like a sporadic event maybe in the past  And I think we've been adjusting in the other parts of our
business, whether it be things like nonprofit business or property and inland marine","{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.6124}",earnings call,2Q,2021
AFG,AFG_2Q21.pdf,"We've adjusted our appetite or our
pricing or terms to reflect an increased exposure there 
As far as related to flood, as it relates to major storms, hurricanes and that, as a company right or wrong or otherwise,
we've chosen up over 20 years to have a lower catastrophe volatility than our peers in that","{'neg': 0.154, 'neu': 0.812, 'pos': 0.033, 'compound': -0.8225}",earnings call,2Q,2021
AFG,AFG_2Q21.pdf,"As far as related to flood, as it relates to major storms, hurricanes and that, as a company right or wrong or otherwise,
we've chosen up over 20 years to have a lower catastrophe volatility than our peers in that  We just don't think you can
adequately price a coastal property from a hurricane exposure standpoint over time","{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.8658}",earnings call,2Q,2021
AFG,AFG_2Q21.pdf,"We just don't think you can
adequately price a coastal property from a hurricane exposure standpoint over time  As Christians, we believe that God
can do whatever he wants, wherever he wants, however much he wants, and that's a hard thing to estimate a price on
over time","{'neg': 0.028, 'neu': 0.929, 'pos': 0.042, 'compound': 0.1779}",earnings call,2Q,2021
AFG,AFG_2Q20.pdf,"Our claims professionals and those who support them are
working tirelessly to review claims with care and attention each deserves 
Like other insurers, we have received confirmation of subrogation benefits in connection with the PG&E bankruptcy and
the 2017 and '18 Northern California wildfires","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.875}",earnings call,2Q,2020
AFG,AFG_2Q20.pdf,"Like other insurers, we have received confirmation of subrogation benefits in connection with the PG&E bankruptcy and
the 2017 and '18 Northern California wildfires  Our gross recovery was in line with expectations","{'neg': 0.083, 'neu': 0.78, 'pos': 0.137, 'compound': 0.25}",earnings call,2Q,2020
AFG,AFG_3Q19.pdf,"Excessive rainfall early in the planting season in the Midwest and the upper plain states have made for a
challenging 2019 crop year  As I discussed last quarter, we incurred a record number of prevented planting
claims due to spring flooding and excess moisture and termed our expectations for the crop year as below
average","{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.25}",earnings call,3Q,2019
AFG,AFG_3Q19.pdf,"As I discussed last quarter, we incurred a record number of prevented planting
claims due to spring flooding and excess moisture and termed our expectations for the crop year as below
average  As a result of delayed plantings, corn and soybean yields are expected to finish below their long-
term averages, and a recent freeze event throughout much of the Midwest will have a meaningful negative
effect on yields","{'neg': 0.075, 'neu': 0.846, 'pos': 0.079, 'compound': -0.4019}",earnings call,3Q,2019
AFG,AFG_2Q19.pdf,"AFG's updated earnings guidance reflects our current expectations of a below-average crop year, which I'll
discuss in more detail  The 2019 growing season will go on record as one of the most challenging planting
seasons on record due to spring flooding and excess moisture across the Midwest","{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.3804}",earnings call,2Q,2019
AFG,AFG_2Q19.pdf,"The 2019 growing season will go on record as one of the most challenging planting
seasons on record due to spring flooding and excess moisture across the Midwest  As a result, we are
processing a record number of preventative planning claims","{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.4391}",earnings call,2Q,2019
AFG,AFG_1Q19.pdf,"And I am especially pleased with rate strengthening in our commercial auto liability in Aviation businesses 
Now we are closely monitoring the flooding in the Midwest and its potential impact on the agricultural
community and specifically spring planting","{'neg': 0.042, 'neu': 0.81, 'pos': 0.148, 'compound': 0.6801}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"Now we are closely monitoring the flooding in the Midwest and its potential impact on the agricultural
community and specifically spring planting  Though, through the use of mapping technology, we
determined that approximately only","{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.34}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"Though, through the use of mapping technology, we
determined that approximately only  333% of our insurance acreage is located in the flood-impacted
region","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.34}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"333% of our insurance acreage is located in the flood-impacted
region  And we did have an opportunity to use this information in establishing our funding strategy in
April","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4215}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"And we did have an opportunity to use this information in establishing our funding strategy in
April 
Generally speaking, also, the corn planting window throughout much of the current flood-impacted region
runs from early to mid-April through the end of May","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4215}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"Generally speaking, also, the corn planting window throughout much of the current flood-impacted region
runs from early to mid-April through the end of May  The soybean planting window within this region runs
from late April to the end of June","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"And I think I heard it correctly, you said, 33 basis points of 1%, so it's -- clearly de minimis 
On another call, there was a comment made that most of the flooding was already, I guess, in flood zones,
floodplains, et cetera, so that's why there wasn't much of an ag impact, and yet we have seen completely
different commentary coming out of some of those agricultural bureaus","{'neg': 0.0, 'neu': 0.958, 'pos': 0.042, 'compound': 0.4522}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"But I think the statistics -- we use mapping technology pretty
thoroughly and with that, over the past couple of months, we determined that about 0 333% Of our
insured acreage is located in flood impacted -- in the flood-impacted regions","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.8126}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"333% Of our
insured acreage is located in flood impacted -- in the flood-impacted regions  So we had an -- because of
that use of that technology, we had an opportunity to use that information that we got in establishing ourAMERICAN FINANCIAL GROUP, INC","{'neg': 0.0, 'neu': 0.939, 'pos': 0.061, 'compound': 0.4215}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"So we were able to use that information 
So I think the bigger picture is not maybe so much the flood impact, it's really preventative planning at
some point","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"So I think the bigger picture is not maybe so much the flood impact, it's really preventative planning at
some point 
But again, when you understand the corn planning windows really extend until the end of May, and
soybean planting extends to the end of June","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.5006}",earnings call,1Q,2019
AFG,AFG_1Q19.pdf,"Actually I think Crop-Hail business doesn't include
flood, just for your information  Most of the business is really revenue coverage","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",earnings call,1Q,2019
AFG,AFG_3Q18.pdf,"15 per share at the midpoint  Our guidance does include a preliminary estimate
of approximately $30 million for pretax losses associated with Hurricane Michael, and the estimated
impact of stock market declines in the fourth quarter to date on Annuity segment earnings","{'neg': 0.06, 'neu': 0.891, 'pos': 0.049, 'compound': -0.128}",earnings call,3Q,2018
AFG,AFG_1Q18.pdf,"Part of that has to do with the crop business being farther along to kind of get some feel
on that  Also, when you look at the -- in our industry, you look at hurricane season and that type of thing,
and you like to be a little bit farther along on that","{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.3612}",earnings call,1Q,2018
AFG,AFG_4Q17.pdf,"1 points lower than
in the 2016 fourth quarter, and included 0 6 points in catastrophe losses, primarily due to wildfires in
California","{'neg': 0.317, 'neu': 0.683, 'pos': 0.0, 'compound': -0.8519}",earnings call,4Q,2017
AFG,AFG_4Q17.pdf,"6 points in catastrophe losses, primarily due to wildfires in
California 
The fourth quarter pretax loss from wildfires, net of reinsurance and inclusive of reinstatement premiums,
was $33 million","{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.8555}",earnings call,4Q,2017
AFG,AFG_4Q17.pdf,"Catastrophe losses for this group were $18 million in the fourth
quarter of '17 and $4 million in the comparable '16 period, primarily the result of wildfires in California 
Gross and net written premiums increased 8% and 9%, respectively, for the fourth quarter of 2017 when
compared to the same prior year period","{'neg': 0.163, 'neu': 0.766, 'pos': 0.072, 'compound': -0.7717}",earnings call,4Q,2017
